review_id,source,post_date,rating,theme,theme_name,is_question,text,tokens,token_text,sentiment,sent_band,lda_topic,rating_num,mined_theme
R0360,官方社区,2025-07-29,3.0,listing,刊登与商品管理问题,0,用了大半年，刊登够用但谈不上多好用，批量功能再强点就好 有没有同款情况的卖家,"['大半年', '刊登', '够用', '谈不上', '多好', '批量', '强点', '有没有']",大半年 刊登 够用 谈不上 多好 批量 强点 有没有,0.037,负面,其他使用体验,3.0,刊登与商品
R0983,知乎,2025-09-04,3.0,support,客服响应慢/处理周期长,1,能不能加急处理？店铺因为同步问题已经停发半天了,"['不能', '加急', '处理', '因为', '同步', '停发']",不能 加急 处理 因为 同步 停发,0.16,负面,其他使用体验,3.0,未分类
R1018,小红书,2025-05-26,1.0,onboarding,上手成本高/引导不足,0,新手引导基本等于没有，全靠自己摸和问客服 吧,"['新手', '引导', '基本', '等于', '没有', '全靠', '客服']",新手 引导 基本 等于 没有 全靠 客服,0.109,负面,客服与工单,1.0,上手与培训
R0008,小米应用商店,2025-05-07,2.0,support,客服响应慢/处理周期长,0,说实话，报错了找客服来回踢皮球，一天没解决,"['说实话', '报错', '客服', '来回', '踢皮球', '一天', '解决']",说实话 报错 客服 来回 踢皮球 一天 解决,0.0,负面,其他使用体验,2.0,客服与工单
R0069,华为应用市场,2025-03-02,4.0,praise,正向评价,0,仓库从纸单换到PDA拣货，错发率基本归零，大家注意避坑,"['仓库', '从纸', '单换', 'PDA', '错发率', '基本', '归零']",仓库 从纸 单换 PDA 错发率 基本 归零,0.001,负面,客服与工单,4.0,正向评价
R0839,小红书,2025-07-29,5.0,onboarding,上手成本高/引导不足,0,老用户说句公道话，实施顾问很耐心，七天陪跑首单就跑通了，比想象顺利,"['说句', '实施', '顾问', '耐心', '七天', '首单', '想象', '顺利']",说句 实施 顾问 耐心 七天 首单 想象 顺利,0.931,正面,其他使用体验,5.0,上手与培训
R0617,知乎,2025-07-09,5.0,finance,对账与财务能力弱,0,吐槽一下，以前对账要三天现在半天搞定，财务再也不加班了,"['以前', '对账', '三天', '搞定', '财务', '再也', '加班']",以前 对账 三天 搞定 财务 再也 加班,0.014,负面,物流同步与回传,5.0,财务对账
R1011,App Store,2025-06-25,5.0,praise,正向评价,0,求助，打单发货一条龙，仓库效率提升明显，老板说今年再加席位 我也遇到了,"['打单', '发货', '一条龙', '仓库', '效率', '提升', '明显', '今年', '席位', '遇到']",打单 发货 一条龙 仓库 效率 提升 明显 今年 席位 遇到,0.027,负面,其他使用体验,5.0,物流同步与回传
R0969,App Store,2025-08-20,5.0,praise,正向评价,0,仓库从纸单换到PDA拣货，错发率基本归零,"['仓库', '从纸', '单换', 'PDA', '错发率', '基本', '归零']",仓库 从纸 单换 PDA 错发率 基本 归零,0.009,负面,客服与工单,5.0,正向评价
R0249,App Store,2025-04-28,4.0,order_sync,订单漏单/同步延迟,1,自动合单规则在哪里配置？为什么有的合了有的没合？,"['合单', '哪里', '没合']",合单 哪里 没合,0.204,负面,其他使用体验,4.0,订单同步与处理
R0400,官方社区,2025-07-24,4.0,logistics,物流单号同步慢/回传失败,1,请问物流轨迹多久同步一次？为什么买家说查不到？,"['物流轨迹', '多久', '同步', '一次', '查不到']",物流轨迹 多久 同步 一次 查不到,0.011,负面,多平台库存/超卖,4.0,物流同步与回传
R0744,App Store,2025-08-04,1.0,inventory,多平台库存不同步/超卖,0,小卖家一枚，可售库存和可用库存两个口径把新运营绕晕了，半夜还在手动补,"['一枚', '可售', '库存', '可用', '库存', '两个', '口径', '运营', '绕晕']",一枚 可售 库存 可用 库存 两个 口径 运营 绕晕,0.057,负面,客服与工单,1.0,多平台库存/超卖
R1006,App Store,2025-05-03,2.0,support,客服响应慢/处理周期长,0,客观说一句，报错了找客服来回踢皮球，好几天没解决，同意楼上,"['报错', '客服', '来回', '踢皮球', '几天', '解决', '同意', '楼上']",报错 客服 来回 踢皮球 几天 解决 同意 楼上,0.0,负面,其他使用体验,2.0,客服与工单
R0115,App Store,2025-07-26,5.0,inventory,多平台库存不同步/超卖,0,小卖家一枚，超卖预警救了我好几次，库存一到阈值自动下架，Shopee评分稳了,"['一枚', '超卖', '预警', '几次', '库存', '一到', '阈值', '下架', 'Shopee', '评分']",一枚 超卖 预警 几次 库存 一到 阈值 下架 Shopee 评分,0.715,正面,多平台库存/超卖,5.0,多平台库存/超卖
R0194,官方社区,2025-08-06,5.0,inventory,多平台库存不同步/超卖,0,旺季实测，超卖预警救了我好几次，库存一到阈值自动下架，TikTok Shop评分稳了，老板已经在问我了,"['超卖', '预警', '几次', '库存', '一到', '阈值', '下架', 'TikTok', 'Shop', '评分']",超卖 预警 几次 库存 一到 阈值 下架 TikTok Shop 评分,0.331,负面,多平台库存/超卖,5.0,多平台库存/超卖
R0984,App Store,2025-05-21,3.0,onboarding,上手成本高/引导不足,0,客观说一句，刚用觉得乱用顺了还好，前两周劝退期挺过去就行,"['刚用', '乱用', '还好', '两周', '劝退', '期挺', '过去', '就行']",刚用 乱用 还好 两周 劝退 期挺 过去 就行,0.185,负面,多平台库存/超卖,3.0,上手与培训
R0315,App Store,2025-05-15,1.0,finance,对账与财务能力弱,0,吐槽一下，物流费只能对总金额，单号维度对不了，差异查不到！！！,"['物流', '总金额', '维度', '不了', '差异', '查不到']",物流 总金额 维度 不了 差异 查不到,0.001,负面,多平台库存/超卖,1.0,物流同步与回传
R0734,知乎,2025-07-16,1.0,order_sync,订单漏单/同步延迟,0,异常订单不标红不提醒，混在正常单里差点发错,"['异常', '订单', '不标', '提醒', '混在', '正常', '单里', '差点', '发错']",异常 订单 不标 提醒 混在 正常 单里 差点 发错,0.025,负面,价格与收费,1.0,订单同步与处理
R0257,知乎,2025-06-20,5.0,praise,正向评价,0,说实话，手机端查订单看数据方便，出差也能盯店铺,"['说实话', '端查', '订单', '数据', '方便', '出差']",说实话 端查 订单 数据 方便 出差,0.052,负面,价格与收费,5.0,订单同步与处理
R0619,官方社区,2025-08-06,3.0,inventory,多平台库存不同步/超卖,1,安全库存预警的通知在哪里开？一直收不到提醒,"['安全', '库存预警', '通知', '哪里', '收不到', '提醒']",安全 库存预警 通知 哪里 收不到 提醒,0.023,负面,其他使用体验,3.0,多平台库存/超卖
R0153,华为应用市场,2025-08-23,1.0,stability,系统卡顿/大促不稳定,0,页面加载慢得像拨号上网，打开库存页要等十几秒,"['页面', '加载', '慢得', '拨号上网', '打开', '库存', '十几秒']",页面 加载 慢得 拨号上网 打开 库存 十几秒,0.001,负面,其他使用体验,1.0,多平台库存/超卖
R0700,App Store,2025-03-05,1.0,order_sync,订单漏单/同步延迟,0,老用户说句公道话，虾皮订单同步漏单！月底对账发现少了十几单，细思极恐，差评警告，大家注意避坑,"['说句', '虾皮', '订单同步', '漏单', '月底', '对账', '十几', '细思极', '差评', '警告']",说句 虾皮 订单同步 漏单 月底 对账 十几 细思极 差评 警告,0.0,负面,多平台库存/超卖,1.0,订单同步与处理
R0396,App Store,2025-04-18,5.0,praise,正向评价,0,真的服了，用了三年的老用户，功能全更新快，Temu生意做大一半靠它，真心推荐 无语了,"['三年', '更新快', 'Temu', '生意', '做大', '一半', '真心', '推荐', '无语']",三年 更新快 Temu 生意 做大 一半 真心 推荐 无语,0.238,负面,物流同步与回传,5.0,正向评价
R0994,小红书,2025-08-02,3.0,support,客服响应慢/处理周期长,1,客服远程协助怎么申请？需要开什么权限？,"['客服', '远程', '协助', '申请', '需要', '权限']",客服 远程 协助 申请 需要 权限,0.005,负面,物流同步与回传,3.0,客服与工单
R0128,小红书,2025-07-12,5.0,stability,系统卡顿/大促不稳定,0,真的服了，用了两年基本没宕过机，比之前换的那家强太多，有用点个赞,"['两年', '基本', '没宕', '过机', '那家', '强太多', '点个']",两年 基本 没宕 过机 那家 强太多 点个,0.277,负面,客服与工单,5.0,正向评价
R0951,App Store,2025-05-02,3.0,listing,刊登与商品管理问题,0,说实话，刊登够用但谈不上多好用，批量功能再强点就好！！！,"['说实话', '刊登', '够用', '谈不上', '多好', '批量', '强点']",说实话 刊登 够用 谈不上 多好 批量 强点,0.028,负面,其他使用体验,3.0,刊登与商品
R0285,App Store,2025-05-17,5.0,logistics,物流单号同步慢/回传失败,0,批量打单加自动回传，旺季一天三千单也没出错,"['批量', '打单', '回传', '一天', '三千', '出错']",批量 打单 回传 一天 三千 出错,0.118,负面,其他使用体验,5.0,物流同步与回传
R0551,小米应用商店,2025-08-01,2.0,onboarding,上手成本高/引导不足,0,求助，帮助中心像产品说明书，没有实操案例看完还是不会，买家天天催发货 有没有同款情况的卖家,"['帮助', '中心', '产品', '说明书', '没有', '实操', '案例', '不会', '天天', '发货', '有没有']",帮助 中心 产品 说明书 没有 实操 案例 不会 天天 发货 有没有,0.006,负面,客服与工单,2.0,上手与培训
R0835,官方社区,2025-08-06,1.0,order_sync,订单漏单/同步延迟,0,说实话，订单同步延迟十几小时以上，发货时效被拉垮,"['说实话', '订单同步', '延迟', '十几', '以上', '发货', '时效']",说实话 订单同步 延迟 十几 以上 发货 时效,0.025,负面,其他使用体验,1.0,订单同步与处理
R0255,官方社区,2025-07-04,5.0,praise,正向评价,0,小卖家一枚，从选品刊登到发货对账全链路打通，数据不用倒来倒去,"['一枚', '选品', '刊登', '发货', '对账', '链路', '打通', '数据', '不用', '倒来倒去']",一枚 选品 刊登 发货 对账 链路 打通 数据 不用 倒来倒去,0.09,负面,价格与收费,5.0,财务对账
R0066,华为应用市场,2025-04-06,1.0,inventory,多平台库存不同步/超卖,0,求助，可售库存和可用库存两个口径把新运营绕晕了，退款退到麻木,"['可售', '库存', '可用', '库存', '两个', '口径', '运营', '绕晕', '退款', '麻木']",可售 库存 可用 库存 两个 口径 运营 绕晕 退款 麻木,0.009,负面,客服与工单,1.0,多平台库存/超卖
R0552,小米应用商店,2025-08-02,2.0,pricing,价格与收费争议,0,客观说一句，旺季临时加席位比平时贵一倍，趁火打劫吗,"['临时', '席位', '平时', '一倍', '趁火打劫']",临时 席位 平时 一倍 趁火打劫,0.065,负面,多平台库存/超卖,2.0,价格与收费
R1016,App Store,2025-06-28,3.0,stability,系统卡顿/大促不稳定,0,求助，卡顿有但能接受，希望继续优化服务器。。。,"['卡顿', '接受', '希望', '服务器']",卡顿 接受 希望 服务器,0.195,负面,其他使用体验,3.0,系统稳定性
R1001,App Store,2025-04-22,4.0,praise,正向评价,0,中规中矩不出错，跨境工具里算第一梯队,"['中规中矩', '出错', '跨境', '工具', '里算', '第一', '梯队']",中规中矩 出错 跨境 工具 里算 第一 梯队,0.993,正面,其他使用体验,4.0,正向评价
R0717,官方社区,2025-07-22,3.0,order_sync,订单漏单/同步延迟,1,Shopee有订单系统里没同步过来，怎么手动拉取？,"['Shopee', '订单', '同步', '过来', '拉取']",Shopee 订单 同步 过来 拉取,0.105,负面,价格与收费,3.0,订单同步与处理
R0754,App Store,2025-06-21,4.0,listing,刊登与商品管理问题,0,真的服了，采集搬家加批量刊登效率很高，上新品速度快一倍，老板已经在问我了,"['采集', '搬家', '批量', '刊登', '效率', '新品', '速度', '一倍']",采集 搬家 批量 刊登 效率 新品 速度 一倍,0.088,负面,多平台库存/超卖,4.0,刊登与商品
R0060,小红书,2025-08-27,3.0,logistics,物流单号同步慢/回传失败,0,求助，单号回传有延迟但能接受，希望加个回传失败自动重试,"['单号回传', '延迟', '接受', '希望', '加个', '回传失败', '重试']",单号回传 延迟 接受 希望 加个 回传失败 重试,0.003,负面,其他使用体验,3.0,物流同步与回传
R0749,华为应用市场,2025-03-09,1.0,inventory,多平台库存不同步/超卖,0,虾皮活动锁库存不同步，活动结束就超卖了,"['虾皮', '库存', '同步', '结束', '超卖']",虾皮 库存 同步 结束 超卖,0.052,负面,其他使用体验,1.0,多平台库存/超卖
R1024,小红书,2025-07-22,1.0,logistics,物流单号同步慢/回传失败,0,说实话，Temu订单换了跟踪号之后系统里不同步，轨迹直接断掉 ，同意楼上,"['说实话', 'Temu', '订单', '跟踪', '同步', '轨迹', '断掉', '同意', '楼上']",说实话 Temu 订单 跟踪 同步 轨迹 断掉 同意 楼上,0.006,负面,价格与收费,1.0,物流同步与回传
R0323,App Store,2025-04-08,1.0,onboarding,上手成本高/引导不足,0,吐槽一下，培训约了十几次都改期，最后只能看录播自学 有没有同款情况的卖家,"['培训', '十几次', '改期', '最后', '录播', '自学', '有没有']",培训 十几次 改期 最后 录播 自学 有没有,0.709,正面,客服与工单,1.0,上手与培训
R0761,小红书,2025-04-23,5.0,praise,正向评价,0,吐槽一下，客户成功团队专业，季度回访还给优化建议，不像别家收钱就消失 有没有同款情况的卖家,"['客户', '回访', '还给', '不像', '别家', '收钱', '有没有']",客户 回访 还给 不像 别家 收钱 有没有,0.003,负面,其他使用体验,5.0,正向评价
